0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01848604807405E-1+2.89287816612257E-5i	+1.99163231930383E-2-1.15164041656023E-4i	+6.46813353310332E-2+4.29424480156300E-4i	-1.10917497836521E-2-4.24011379049852E-5i	+1.12270437538990E-1+8.02212257829371E-5i	-9.23024550295238E-3-1.26195228408990E-4i	+6.39252616056744E-2-8.91619986975411E-5i	-1.24715155159121E-3+1.66354848704213E-6i	-1.02340636376459E-1-1.93844294295254E-4i	+6.16253765762844E-3-3.75453412167040E-6i	+6.63207782510923E-4-3.94730388145569E-8i	+2.36890218696659E-3-2.72772960771114E-7i	-3.38367202475142E-4-1.11909552694459E-7i	+3.73113116224978E-3+1.57211146109650E-6i	-3.34911029559939E-4-5.14552035297418E-7i	+1.95152212915186E-3-7.66029755102648E-7i	-4.28144872747141E-5+1.94661119416739E-7i	-3.74438529727745E-3-1.60587980806217E-6i
2.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.06423199536643E-1-4.80594666954217E-3i	+1.88719830302218E-2+7.02307323136338E-4i	+6.79629411041372E-2-3.26085789334906E-3i	-1.34480968835993E-2+2.26784641134025E-3i	+1.11960872585118E-1+5.89318461678357E-5i	-1.06424565820179E-2+1.47329910505682E-3i	+6.18306127045834E-2+1.53734880887575E-3i	-9.15924122847430E-4-2.39450601908790E-4i	-1.02859700536418E-1+6.06094127925455E-4i	+6.64910946353565E-3-4.83066222328114E-5i	+5.63194543374812E-4+9.22443000926050E-6i	+2.94821262930616E-3-7.02093260258952E-5i	-5.72820225122897E-4+2.07186101349232E-5i	+3.74052593956717E-3-1.79570104216404E-6i	-5.91304913418770E-4+3.11528770631841E-5i	+1.78579038884632E-3+1.20953214690455E-5i	-1.37456075524963E-5-2.34452106096463E-6i	-3.87989857169559E-3+1.67775672492609E-5i
4.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.08791020417019E-1-7.14214556426603E-3i	+1.84290509893546E-2+1.13342085560025E-3i	+6.78299009360284E-2-3.27204362329454E-3i	-1.42951597032433E-2+3.07230783409049E-3i	+1.11976036788183E-1-3.19777685349883E-5i	-1.04829035317267E-2+1.35739333049975E-3i	+6.34565171799434E-2-1.07049991370149E-4i	-1.19017789430829E-3-6.88231079797696E-7i	-1.01718363400592E-1-5.90343208020125E-4i	+6.89798097688274E-3-7.26227465151810E-5i	+5.07803273786436E-4+1.59396427119465E-5i	+2.96369371257247E-3-7.67180525108562E-5i	-6.59677074721857E-4+2.95196419430409E-5i	+3.75422444386674E-3-4.16179808295023E-6i	-5.78886776473008E-4+3.15888354810759E-5i	+1.95213220354826E-3-2.94531645857024E-6i	-4.36282158317770E-5+7.04477525225367E-7i	-3.69418076069645E-3-5.28883357230055E-6i
6.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.09288256886760E-1-7.59578662483047E-3i	+1.81152104532591E-2+1.47004294256184E-3i	+6.59084507561138E-2-1.30767182404303E-3i	-1.46910219015470E-2+3.48931228619968E-3i	+1.12111155338430E-1-1.93559546820408E-4i	-9.77551372265668E-3+6.34816950617534E-4i	+6.67155307806386E-2-3.27724695839985E-3i	-1.79768944757228E-3+5.79785342369962E-4i	-1.01103943449847E-1-1.29901424960995E-3i	+6.94824875539064E-3-7.84506526841036E-5i	+4.64432965604660E-4+2.14205493864104E-5i	+2.66022683291151E-3-4.13264231045443E-5i	-7.05604468937492E-4+3.46324786212865E-5i	+3.77627052253164E-3-7.12616959317903E-6i	-4.65339638705160E-4+1.81956755360118E-5i	+2.28058215317880E-3-3.38755217902785E-5i	-1.18731753766552E-4+9.38095712920438E-6i	-3.57934900997266E-3-2.07139279167395E-5i
8.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.07137588576902E-1-5.44554565358735E-3i	+1.84882718935787E-2+1.14703888056521E-3i	+6.41063154231428E-2+6.64604591378144E-4i	-1.37972018387349E-2+2.61357096881020E-3i	+1.12098225518126E-1-1.28756698312651E-4i	-9.04713108638049E-3-1.88806225263004E-4i	+6.82858464270354E-2-4.69957908874659E-3i	-2.14809745413932E-3+9.14172585370135E-4i	-1.01923185298409E-1-4.56790529909795E-4i	+6.72458679926676E-3-5.67712616287551E-5i	+5.06521267014088E-4+1.65037727714566E-5i	+2.34905594941718E-3-1.50149679504865E-6i	-6.13988839215851E-4+2.58159702955980E-5i	+3.76615484898036E-3-5.37675161106705E-6i	-3.30575668431739E-4+2.26856418887368E-7i	+2.42707028131216E-3-4.68639076139434E-5i	-1.60989514832911E-4+1.39870610046465E-5i	-3.71193476333356E-3-3.97651537674734E-6i
10.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.04536649767582E-1-2.91211628093820E-3i	+1.90216252755257E-2+6.66423701065173E-4i	+6.34930087491661E-2+1.41275880389437E-3i	-1.27197786602736E-2+1.55022303820841E-3i	+1.12087303432860E-1-2.65180489880543E-5i	-8.75463721059716E-3-5.45341071560699E-4i	+6.78396466958687E-2-4.10993966963278E-3i	-2.13675034220191E-3+8.80908981371564E-4i	-1.02940159970105E-1+5.83350333520478E-4i	+6.46279138272375E-3-3.23240307172326E-5i	+5.67386296809273E-4+9.87237359108169E-6i	+2.23133934469052E-3+1.38638397192391E-5i	-5.02526977379856E-4+1.52124477881823E-5i	+3.75062242860153E-3-2.83779511984796E-6i	-2.72469444311778E-4-7.62145069034427E-6i	+2.36365951060766E-3-3.99846931648835E-5i	-1.55352146090392E-4+1.30358309628593E-5i	-3.87201792181206E-3+1.58323218100865E-5i
12.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.02623014683619E-1-1.06779218820709E-3i	+1.94906682421906E-2+2.50629311459291E-4i	+6.37843565409755E-2+1.22255126880887E-3i	-1.18850931196307E-2+7.39132566444939E-4i	+1.12101047756284E-1+5.41544422858865E-5i	-8.79559742127350E-3-5.33985792285023E-4i	+6.64755979026582E-2-2.68608012657610E-3i	-1.90473725174047E-3+6.34552245444798E-4i	-1.03375278103965E-1+9.77958336081720E-4i	+6.27447368894968E-3-1.49133704717372E-5i	+6.19203304802604E-4+4.29263167862924E-6i	+2.25753495786643E-3+1.12271353305799E-5i	-4.18081159920863E-4+7.20938963030280E-6i	+3.73813093048649E-3-6.15342684118704E-7i	-2.73907463908209E-4-7.44724141891204E-6i	+2.21510041893933E-3-2.52952125461866E-5i	-1.22619782520640E-4+8.90117404244164E-6i	-3.92720348565532E-3+2.11546214806736E-5i
14.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01761345191997E-1-2.06617706836375E-4i	+1.97562861311780E-2+2.13165028594101E-5i	+6.42553877562978E-2+8.20282420129513E-4i	-1.14227753033776E-2+2.94417099918754E-4i	+1.12134003129427E-1+9.16400017186300E-5i	-8.94523468471621E-3-3.98485476834325E-4i	+6.52478392133407E-2-1.46372224414827E-3i	-1.64998652849492E-3+3.83282884520969E-4i	-1.03249469168252E-1+8.05777478481616E-4i	+6.18799493177136E-3-6.93469881457714E-6i	+6.47217879154275E-4+1.44957868515463E-6i	+2.31479129930711E-3+5.11282784008262E-6i	-3.72317263369377E-4+2.95581281073160E-6i	+3.73190158581174E-3+6.51482357882948E-7i	-2.94499508376458E-4-4.94890792185043E-6i	+2.08957412810983E-3-1.33339243614675E-5i	-9.02009408818253E-5+5.06844370620776E-6i	-3.89689195221544E-3+1.62964930859443E-5i
16.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01515464596557E-1+9.32837537717657E-5i	+1.98778727740112E-2-8.20270409695059E-5i	+6.45764653789647E-2+5.36788565116456E-4i	-1.11979373751003E-2+7.58363055981461E-5i	+1.12174366478791E-1+1.01829179028089E-4i	-9.08001724434619E-3-2.71792030682987E-4i	+6.44423589880003E-2-6.69841894369996E-4i	-1.45644321113911E-3+1.98851944641071E-4i	-1.02932928006675E-1+4.57308883403163E-4i	+6.15859706616778E-3-4.11135513003700E-6i	+6.59559643704944E-4+3.07009623936653E-7i	+2.35455070498191E-3+1.11795146908117E-6i	-3.50125156950449E-4+9.52963920740148E-7i	+3.72967415830205E-3+1.25381470030237E-6i	-3.13451565426335E-4-2.79743150722432E-6i	+2.00923332084155E-3-6.03054127729375E-6i	-6.69966368249201E-5+2.57843075594696E-6i	-3.84256359816775E-3+9.46436216130510E-6i
18.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01529200154827E-1+1.33377811798630E-4i	+1.99132982050555E-2-1.11419805496741E-4i	+6.46943738290573E-2+4.31837984089227E-4i	-1.11221424232784E-2-8.29676322415127E-7i	+1.12204450419164E-1+9.96273552795590E-5i	-9.15106298871480E-3-2.04594888647224E-4i	+6.40979248570022E-2-3.21224399606174E-4i	-1.35797251033451E-3+1.06194358202612E-4i	-1.02697943767862E-1+2.06700984986255E-4i	+6.15499698813649E-3-3.59828528966392E-6i	+6.62967423762913E-4+1.53848641924681E-8i	+2.36890236069260E-3-2.25224878063839E-7i	-3.42434637024228E-4+2.74041973838201E-7i	+3.72946534075461E-3+1.45169317365349E-6i	-3.23372277273338E-4-1.72301942946880E-6i	+1.97436325160919E-3-2.94476892356647E-6i	-5.55546801583051E-5+1.42320505077988E-6i	-3.80464011266140E-3+5.07494586973005E-6i
