0.00000	0.00000	0.00000	0.00000	+2.01676512910497E-1+6.30535150725440E-5i	+1.99570349340703E-2-1.14943434528004E-4i	+6.46621801818850E-2+4.31875461306132E-4i	-1.11828752603966E-2-4.30952813406388E-5i	+1.12260686945399E-1+8.46779741682998E-5i	-9.15131887954889E-3-1.25844584206441E-4i	+6.39034911551496E-2-8.90394640083687E-5i	-1.12548925654886E-3+2.82317215662712E-7i	-1.02321834312447E-1-1.96818761224022E-4i	+6.16162691309258E-3-2.12435045352845E-6i	+6.64620698424621E-4+2.21461854322631E-7i	+2.36836826902426E-3+2.31065277578355E-7i	-3.41129681095291E-4-2.34725788828246E-7i	+3.73077662751713E-3+2.88971001069124E-6i	-3.32027213299427E-4-6.75273533201829E-7i	+1.95099750179524E-3-3.08989818168214E-7i	-3.87192997694662E-5+2.35022445203670E-7i	-3.74365346926558E-3-2.74100701734149E-6i
7.00000	0.00000	0.00000	0.00000	+2.00327150730688E-1-2.52622318126244E-4i	+2.09148970210425E-2+5.71669201479703E-5i	+6.51620819394682E-2+5.13230406465535E-4i	-1.02955161841684E-2+1.69815684298301E-4i	+1.12861431659133E-1+1.93647131610197E-4i	-9.27239486408154E-3-1.47524565156974E-4i	+6.33122551926931E-2-2.27672939042651E-4i	-7.86353076473465E-4+6.12167820700332E-5i	-1.03139651144798E-1-3.21884401049252E-4i	+6.16031525113100E-3-9.38460102417768E-6i	+6.66010191294165E-4+6.81219058833966E-6i	+2.36938982111872E-3+4.31236837271226E-6i	-3.40240299797832E-4+4.54062319293688E-6i	+3.73167660283268E-3+7.03880268036204E-6i	-3.32198985922299E-4-1.65468336601320E-6i	+1.95039049516787E-3-3.45209127006741E-6i	-3.82995248658637E-5+2.56412420712270E-6i	-3.74543978461595E-3-9.43903706882457E-6i
12.00000	0.00000	0.00000	0.00000	+2.01899303815793E-1+1.15202053999239E-4i	+2.01697819782139E-2-7.74311500152000E-5i	+6.52272474067075E-2+5.20370043082634E-4i	-1.10217810538551E-2-5.45642756697374E-6i	+1.12599707649603E-1+1.45675839253923E-4i	-9.40981040390667E-3-1.68504632254040E-4i	+6.34723496045771E-2-1.88094003952733E-4i	-8.34058332606447E-4+5.11943520650373E-5i	-1.01984975383181E-1-1.44043895935828E-4i	+6.16181231306929E-3-9.07735412899669E-7i	+6.64897608667801E-4+1.68810660778442E-6i	+2.36953056150106E-3+4.86610732110208E-6i	-3.40940002666561E-4+6.23113254290086E-7i	+3.73128159060677E-3+5.23509401766805E-6i	-3.32478212766422E-4-2.82928080853195E-6i	+1.95053009167032E-3-2.63701075486642E-6i	-3.83555937294185E-5+2.26606844342190E-6i	-3.74316204937989E-3+5.06059547400934E-8i
20.00000	0.00000	0.00000	0.00000	+2.01790565108015E-1+8.93093842215323E-5i	+1.99500699679615E-2-1.16051532237147E-4i	+6.46170673569395E-2+4.24249148948386E-4i	-1.11931114767267E-2-4.57493048796469E-5i	+1.12318435884022E-1+9.46734808003797E-5i	-9.16521130020901E-3-1.28340289585193E-4i	+6.39729452099441E-2-7.28827512014315E-5i	-1.10700924657003E-3+3.73264968406852E-6i	-1.02292025977726E-1-1.91324745949476E-4i	+6.16168200126821E-3-1.53196266376732E-6i	+6.64574020809103E-4+1.61323103531177E-7i	+2.36832578384235E-3-1.61986894062101E-7i	-3.41103387767520E-4-2.92066917379071E-7i	+3.73085718836955E-3+3.28507396986188E-6i	-3.31984173065213E-4-8.09593974884964E-7i	+1.95100469227730E-3+6.82263844182900E-8i	-3.87558602125066E-5+3.69151018424170E-7i	-3.74376343854685E-3-2.45982180904046E-6i
30.00000	0.00000	0.00000	0.00000	+2.01682538302607E-1+6.42731598122018E-5i	+1.99550431302324E-2-1.15226071193623E-4i	+6.46519025121884E-2+4.29897634844032E-4i	-1.11832487567834E-2-4.33688480692565E-5i	+1.12267432670272E-1+8.54707017665007E-5i	-9.14922787701885E-3-1.25770112730359E-4i	+6.39146292127135E-2-8.61091684027426E-5i	-1.12694517751331E-3+2.73067881413542E-7i	-1.02334856929782E-1-1.97699207723543E-4i	+6.16158779381192E-3-2.12139856072796E-6i	+6.64595795433860E-4+2.00662648035778E-7i	+2.36837877674076E-3+1.38543055638737E-7i	-3.41100435327048E-4-2.55910958379043E-7i	+3.73078740023489E-3+2.91980155690387E-6i	-3.31947880347373E-4-6.82730962292243E-7i	+1.95093820247673E-3-2.52136396964097E-7i	-3.87788839388957E-5+2.25622779561977E-7i	-3.74384836558752E-3-2.80375165338461E-6i
50.00000	0.00000	0.00000	0.00000	+2.01674334678157E-1+6.25897645497484E-5i	+1.99562367100047E-2-1.15023995311942E-4i	+6.46641460481558E-2+4.31532718191112E-4i	-1.11814922344709E-2-4.30576724398646E-5i	+1.12261351948549E-1+8.43969147072820E-5i	-9.14985927274768E-3-1.25786802998252E-4i	+6.39026241315250E-2-8.90160143695617E-5i	-1.12772003150158E-3+2.54043346665638E-7i	-1.02327279443390E-1-1.96621113720205E-4i	+6.16156047348055E-3-2.16941740801441E-6i	+6.64603587059444E-4+2.10824426461294E-7i	+2.36846319485689E-3+2.21318236159717E-7i	-3.41096337639647E-4-2.34359044737108E-7i	+3.73078366775050E-3+2.87690065148344E-6i	-3.31977858373017E-4-6.75750335794682E-7i	+1.95095813987526E-3-3.30435820873570E-7i	-3.87914016142776E-5+2.28895994846959E-7i	-3.74382119441528E-3-2.73897834484440E-6i
70.00000	0.00000	0.00000	0.00000	+2.01674761349696E-1+6.25517486776404E-5i	+1.99564704208073E-2-1.15008422074699E-4i	+6.46645634978841E-2+4.31581663319016E-4i	-1.11809811381751E-2-4.30399722414839E-5i	+1.12261270253686E-1+8.43254381154661E-5i	-9.15036573249085E-3-1.25812494053641E-4i	+6.39026294616910E-2-8.91370150078025E-5i	-1.12829684343617E-3+2.87254702867664E-7i	-1.02326727316382E-1-1.96502436443097E-4i	+6.16156115372021E-3-2.17588252648754E-6i	+6.64611641706187E-4+2.07807984120706E-7i	+2.36846054303367E-3+2.27936072555324E-7i	-3.41080525720895E-4-2.36214823897161E-7i	+3.73078830922593E-3+2.87219216662366E-6i	-3.31999117196677E-4-6.80494888009973E-7i	+1.95096444822332E-3-3.33220850309895E-7i	-3.88077703003837E-5+2.30011589115065E-7i	-3.74380946783318E-3-2.72589297060311E-6i
100.00000	0.00000	0.00000	0.00000	+2.01675275303311E-1+6.24882923224600E-5i	+1.99562310845574E-2-1.15048914573094E-4i	+6.46641128689156E-2+4.31579098177023E-4i	-1.11811132121547E-2-4.30286913792205E-5i	+1.12261343436452E-1+8.42928068221695E-5i	-9.14995801120842E-3-1.25809500740747E-4i	+6.39027743721896E-2-8.91574753541467E-5i	-1.12789261649093E-3+2.83862539542726E-7i	-1.02326819346979E-1-1.96465254983921E-4i	+6.16157274613723E-3-2.17987162255265E-6i	+6.64600997235461E-4+2.03244103490457E-7i	+2.36843448629144E-3+2.13772559513514E-7i	-3.41070170499695E-4-2.35979532777938E-7i	+3.73078549233969E-3+2.86949620465862E-6i	-3.31974512056411E-4-6.77646638556841E-7i	+1.95096142439089E-3-3.32472596701617E-7i	-3.88079169124521E-5+2.22932832990592E-7i	-3.74382144886767E-3-2.72280005812784E-6i
0.00000	0.00000	0.00000	0.00000	+2.01675765012182E-1+6.24823065314496E-5i	+1.99564266765129E-2-1.15033452332025E-4i	+6.46633718788912E-2+4.31587910781251E-4i	-1.11811137135241E-2-4.30323774278823E-5i	+1.12261402702514E-1+8.43133524198289E-5i	-9.14996492828973E-3-1.25815121415783E-4i	+6.39023732882122E-2-8.91632575794331E-5i	-1.12795725619939E-3+2.88151907929801E-7i	-1.02327253571107E-1-1.96489206138645E-4i	+6.16159342324037E-3-2.19105420462580E-6i	+6.64599927326735E-4+2.05669584544490E-7i	+2.36841104611762E-3+2.07890421482597E-7i	-3.41075186379617E-4-2.41126851599824E-7i	+3.73078814241058E-3+2.86189043337139E-6i	-3.31977947086691E-4-6.80937148805024E-7i	+1.95096254174192E-3-3.33758218045315E-7i	-3.88057719741534E-5+2.29522177194387E-7i	-3.74383838896756E-3-2.71731763996817E-6i
