      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      16.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.030762     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      18.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.030762     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      20.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      22.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      24.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      26.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      28.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      30.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      32.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      34.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      36.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      38.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      40.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      42.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      44.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      46.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      48.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      50.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      52.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      54.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      56.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      58.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      60.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      62.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      64.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      66.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      68.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      70.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      72.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      74.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      76.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      78.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      80.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      82.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      84.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      86.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      88.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      90.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      92.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7602539     -0.3383789       178.0444      -1.428223       91.09863

      94.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      96.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      98.00000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      100.0000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7646484     -0.3383789       178.0444      -1.428223       91.09863

      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       9.035156     -0.7602539     -0.3383789       178.0444      -1.428223       91.09863

