0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01708208192618E-1+6.57612221621422E-5i	+1.99269158150668E-2-1.12178310064107E-4i	+6.46763338151494E-2+4.33646583374799E-4i	-1.11403394588741E-2-4.26685030756344E-5i	+1.12256696052776E-1+8.10566995155635E-5i	-9.19124949809702E-3-1.25252774247896E-4i	+6.39201636812934E-2-8.72890294185425E-5i	-1.19225867915632E-3+9.48987916608393E-7i	-1.02331078384838E-1-1.97085466599326E-4i	+6.16239281447954E-3-4.72090157739270E-6i	+6.63628761858264E-4-7.70857320388841E-9i	+2.36885482280663E-3-3.59210910940423E-7i	-3.39871885497646E-4-6.11147624341939E-8i	+3.73083560935377E-3+1.55978412737718E-6i	-3.33537731103157E-4-5.36702390446339E-7i	+1.95136882030835E-3-1.06509518956993E-6i	-4.09710945105081E-5+2.46555337410692E-7i	-3.74429830454316E-3-1.54081228445174E-6i
15.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.51662467118602E-1+1.08935194820029E-3i	+4.81681752350757E-2-1.70704222518525E-5i	+4.22930924461030E-2-2.52661266075595E-4i	+9.64059268562563E-3+1.86767049689046E-4i	+1.31104372227433E-1+3.42459743434504E-4i	-9.56456999991052E-3-1.44527160464889E-4i	+9.41336724431054E-2+5.60887327057364E-4i	+1.08190640464639E-2-1.77741618676251E-6i	-9.58304968518845E-2+2.23049289963929E-5i	+7.50334799201991E-3+3.98556442571022E-4i	+1.57390641126850E-3+1.68247857434517E-4i	+1.71608667503924E-3-2.39690153968737E-4i	+2.72547524637151E-4+1.16188020245287E-4i	+4.31950629571839E-3+1.10159551600626E-4i	-3.26685951413496E-4-1.20327622852347E-5i	+2.73701316744927E-3+2.32994744176804E-4i	+3.35138717814089E-4+6.30248847512290E-5i	-3.52723151299229E-3+6.24964854454523E-5i
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01707813999156E-1+6.58084645876146E-5i	+1.99264939865966E-2-1.12156047713818E-4i	+6.46777771101350E-2+4.33941631373667E-4i	-1.11410721381267E-2-4.26627948066388E-5i	+1.12256431414011E-1+8.11112963709829E-5i	-9.19060179358944E-3-1.25258737395148E-4i	+6.39194387788986E-2-8.72550061789234E-5i	-1.19203116328794E-3+9.63577857681821E-7i	-1.02330568025820E-1-1.97070611193254E-4i	+6.16239512341230E-3-4.71495822540855E-6i	+6.63606606247247E-4+1.12424218894151E-8i	+2.36893312490902E-3-3.31606789272914E-7i	-3.39899727481285E-4-5.94257391390099E-8i	+3.73083066556458E-3+1.56318327065695E-6i	-3.33509316661088E-4-5.42381045864287E-7i	+1.95132982248967E-3-1.06044519706440E-6i	-4.09808714143294E-5+2.57856791771149E-7i	-3.74427269462425E-3-1.54164658476274E-6i
