0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00854461897165E-1-3.31061743110541E-6i	+1.98322652097487E-2-1.33122373744909E-4i	-6.43995695216116E-2-3.02813436340830E-4i	-6.37760125097138E-3-2.64233376576195E-5i	+1.12189217563159E-1+8.94427145823948E-6i	+6.18061500992691E-3+7.52278088490176E-5i	+6.30641667273668E-2-1.03499831223631E-4i	+7.46823655253689E-4-2.19666343869349E-5i	+1.02066835677103E-1+9.17554938708033E-6i	+6.13971098445838E-3-1.67085287149077E-6i	+6.61676273254824E-4-8.85978228107654E-7i	-2.35957980003121E-3+1.75273879250038E-6i	-1.94481379303498E-4-3.96264997343763E-7i	+3.72853655908798E-3-5.04821228192851E-7i	+2.23890642349972E-4+4.61682573558880E-7i	+1.92562338326063E-3+1.62433185234142E-7i	+2.39634354535627E-5+9.67818542058463E-8i	+3.73460328533475E-3+4.45476334144346E-8i	3819645321.34395	464.35107	3819645291.56227	434.57151
10.00000	-5.00000	0.00000	0.00000	0.00000	0.00000	+2.00990218008270E-1-4.65758751031305E-5i	+1.97547798819352E-2-1.20319540367604E-4i	-6.42972320520161E-2-3.39299527294910E-4i	-6.42215132935557E-3-1.38456518289667E-5i	+1.12165999090041E-1+2.36799956849359E-5i	+6.15520124403644E-3+8.75812827174607E-5i	+6.32383263440561E-2-1.45583599954788E-4i	+6.81503409839036E-4-5.98122241013149E-6i	+1.02112300401076E-1-1.22073075546632E-5i	+6.14456849709281E-3-1.78831672998139E-6i	+6.58619946509735E-4-8.22748943291126E-7i	-2.35499856584151E-3+1.64045552137778E-6i	-1.96034238394101E-4-3.70420104841962E-7i	+3.72757955866803E-3-4.73580169170676E-7i	+2.22737856802111E-4+4.91249839129725E-7i	+1.93164414872989E-3+5.20125722445836E-8i	+2.14061825785485E-5+1.51810764455016E-7i	+3.73678488061456E-3-5.85083453551446E-9i	3819645583.67676	726.66284	3819645553.89671	696.88328
10.00000	-4.00000	0.00000	0.00000	0.00000	0.00000	+2.00961977780586E-1-4.02265967292160E-5i	+1.97753589972605E-2-1.23309607228656E-4i	-6.43212230292815E-2-3.29242367372086E-4i	-6.43221037335051E-3-1.58054513320086E-5i	+1.12166842866030E-1+2.06709812289319E-5i	+6.16046766585049E-3+8.60588335953492E-5i	+6.32138702327131E-2-1.42406803075266E-4i	+6.94469480007140E-4-7.50710591043568E-6i	+1.02099795777405E-1-5.07645591680721E-6i	+6.14358108835147E-3-1.76004085262582E-6i	+6.59420952217459E-4-8.27747543024384E-7i	-2.35612785861793E-3+1.66653007170348E-6i	-1.96314041948264E-4-3.64406328895758E-7i	+3.72763164050952E-3-4.75003341851192E-7i	+2.22988173723502E-4+4.82903085338009E-7i	+1.93082715840469E-3+6.00754607657542E-8i	+2.19168828153581E-5+1.45467743686717E-7i	+3.73614630132082E-3+1.58623274897462E-8i	3819645724.53071	867.50757	3819645694.74947	837.72801
10.00000	-3.00000	0.00000	0.00000	0.00000	0.00000	+2.00959190248714E-1-3.71128050047911E-5i	+1.97827863202665E-2-1.24596755984348E-4i	-6.43365077404474E-2-3.24839706327140E-4i	-6.42743919801324E-3-1.67752057847750E-5i	+1.12169140662266E-1+1.83851740440889E-5i	+6.16365899874348E-3+8.43854483598948E-5i	+6.32123146536725E-2-1.40682620543372E-4i	+7.00481269955466E-4-8.49665231907911E-6i	+1.02092261431515E-1-1.29625139531445E-6i	+6.14343180312562E-3-1.73898393085082E-6i	+6.59723294211720E-4-8.50955880131528E-7i	-2.35680466617671E-3+1.68335545225058E-6i	-1.96158078157259E-4-3.75807452781712E-7i	+3.72773078683007E-3-4.71202348496522E-7i	+2.23139581327790E-4+4.82617359385757E-7i	+1.93074018375697E-3+8.67906732661771E-8i	+2.21636555430316E-5+1.29316090789280E-7i	+3.73577106659696E-3+3.38778653779928E-8i	3819645869.75023	1012.71437	3819645839.96868	982.93481
10.00000	-2.00000	0.00000	0.00000	0.00000	0.00000	+2.00956653049710E-1-3.32743608160682E-5i	+1.97887234999854E-2-1.27164157596792E-4i	-6.43482213435464E-2-3.18300403047395E-4i	-6.41876614627417E-3-1.77669133218388E-5i	+1.12170633798714E-1+1.72182807427939E-5i	+6.16696788664412E-3+8.62714165779978E-5i	+6.32154576434299E-2-1.39658875094124E-4i	+7.02528292027917E-4-8.25485932255240E-6i	+1.02087327854283E-1+1.52679654649583E-6i	+6.14327640577729E-3-1.74019437324422E-6i	+6.59980508830373E-4-8.61213222964398E-7i	-2.35735154297918E-3+1.70421440629670E-6i	-1.95882032972026E-4-3.76548140938014E-7i	+3.72779612680600E-3-4.70201405421127E-7i	+2.23281737153654E-4+4.79841349986342E-7i	+1.93080338707935E-3+8.47525262637807E-8i	+2.22635985558200E-5+1.24981048303459E-7i	+3.73553096088009E-3+4.09437347696923E-8i	3819646118.90771	1261.85603	3819646089.12726	1232.07647
10.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	+2.00931278285902E-1-2.85883705411731E-5i	+1.97969998740431E-2-1.28187534216283E-4i	-6.43557302889908E-2-3.18239681191454E-4i	-6.41924370091343E-3-1.83160736004837E-5i	+1.12171886088570E-1+1.49404012792101E-5i	+6.16713986182833E-3+8.55356810961751E-5i	+6.32098503795773E-2-1.38745355292306E-4i	+7.05483396706961E-4-8.67987890757187E-6i	+1.02089877301491E-1+9.18193318018547E-7i	+6.14241684888191E-3-1.71763688231958E-6i	+6.60295091338758E-4-8.61642681175117E-7i	-2.35766453311337E-3+1.70898164582746E-6i	-1.95890198865976E-4-3.78459415555597E-7i	+3.72786149065767E-3-4.69865624073521E-7i	+2.23296206405753E-4+4.79690711510815E-7i	+1.93060945073668E-3+9.32393955261658E-8i	+2.23863903500764E-5+1.26453503925652E-7i	+3.73563662550266E-3+4.02089150889325E-8i	3819646196.08987	1339.03122	3819646166.30733	1309.25167
10.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00923968372420E-1-2.59620374388719E-5i	+1.98005448583897E-2-1.31663901405063E-4i	-6.43626121459477E-2-3.07638036052811E-4i	-6.41794775091947E-3-1.85679260516364E-5i	+1.12172625113883E-1+1.63459221379234E-5i	+6.16842704068069E-3+8.81510181284270E-5i	+6.32171400918159E-2-1.38196424936820E-4i	+7.05796059403226E-4-6.58016150242048E-6i	+1.02085201092048E-1+1.13363999952237E-6i	+6.14212923571854E-3-1.70139791319754E-6i	+6.60458358412192E-4-8.64650997253723E-7i	-2.35801149421321E-3+1.72666382735552E-6i	-1.95852778735967E-4-3.82880560546578E-7i	+3.72788600544830E-3-4.65018654327969E-7i	+2.23352263106121E-4+4.80255826083402E-7i	+1.93083033596080E-3+9.35190427916575E-8i	+2.24143510448853E-5+1.28771714961225E-7i	+3.73540262291967E-3+5.20563712233387E-8i	3819646286.69195	1429.62819	3819646256.91045	1399.84863
10.00000	1.00000	0.00000	0.00000	0.00000	0.00000	+2.00908873462571E-1-2.14923177133707E-5i	+1.98042347885410E-2-1.30806616592058E-4i	-6.43669336508104E-2-3.06024679117935E-4i	-6.42117343084413E-3-1.72051764901696E-5i	+1.12173152301409E-1+1.74769999993973E-5i	+6.16768006473111E-3+8.64641830570844E-5i	+6.32237647475520E-2-1.39099336635296E-4i	+7.05048238364075E-4-5.90345503870813E-6i	+1.02084707360178E-1+1.57129580186280E-6i	+6.14161955217138E-3-1.69536237193814E-6i	+6.60593336399096E-4-8.68887168629211E-7i	-2.35820697956891E-3+1.72182621669658E-6i	-1.95967570483029E-4-3.75761242059643E-7i	+3.72790090496453E-3-4.63066598912573E-7i	+2.23337012378346E-4+4.80586989085170E-7i	+1.93105022276389E-3+9.63276104220368E-8i	+2.23842138384031E-5+1.26316071474421E-7i	+3.73535357600882E-3+5.27035500728805E-8i	3819646376.03694	1518.96687	3819646346.25557	1489.18731
10.00000	2.00000	0.00000	0.00000	0.00000	0.00000	+2.00889535915005E-1-1.72628914941367E-5i	+1.98081831741876E-2-1.31916922821414E-4i	-6.43695082102092E-2-3.06148670393856E-4i	-6.42115511533040E-3-1.77476358605435E-5i	+1.12173567382441E-1+1.55191050172498E-5i	+6.16702172920416E-3+8.84388562797976E-5i	+6.32223199812492E-2-1.38970257049143E-4i	+7.04966660144460E-4-5.10301039825776E-6i	+1.02087654756164E-1+7.76693982105747E-7i	+6.14095723651281E-3-1.67724733058857E-6i	+6.60742419406564E-4-8.64697282451350E-7i	-2.35832066499198E-3+1.73230507510061E-6i	-1.95955270128974E-4-3.78072218108675E-7i	+3.72793100332297E-3-4.62327594414910E-7i	+2.23302478887355E-4+4.79630135426315E-7i	+1.93100235041787E-3+1.04452184493962E-7i	+2.23807600954292E-5+1.23264221098762E-7i	+3.73547255016265E-3+6.05674786661311E-8i	3819646456.23693	1599.16196	3819646426.45655	1569.38240
10.00000	3.00000	0.00000	0.00000	0.00000	0.00000	+2.00864146755356E-1-1.16053916625525E-5i	+1.98122106684527E-2-1.32715288677493E-4i	-6.43718701027176E-2-3.05730612712707E-4i	-6.42256535138247E-3-1.74724859651506E-5i	+1.12173687181230E-1+1.48042340892013E-5i	+6.16563876259909E-3+8.95495098507270E-5i	+6.32209873295139E-2-1.39161716324109E-4i	+7.02708792205477E-4-4.10299638408717E-6i	+1.02091750618509E-1+4.49888087827258E-7i	+6.14011048718276E-3-1.66690601629601E-6i	+6.60895440187318E-4-8.61496926101162E-7i	-2.35843636367180E-3+1.73039436460176E-6i	-1.96008138534355E-4-3.76901948301670E-7i	+3.72793537898692E-3-4.68206163544241E-7i	+2.23250758421033E-4+4.77276029158777E-7i	+1.93096732725898E-3+9.95647411840956E-8i	+2.22936344099397E-5+1.37299223196081E-7i	+3.73561286619748E-3+5.84753722643517E-8i	3819646547.17619	1690.09447	3819646517.39413	1660.31491
