0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01554221456226E-1-7.33568878390464E-6i	+1.99027910499390E-2-1.30595997340590E-4i	-6.46512521653772E-2-2.96631694927946E-4i	-1.09903317444229E-2-3.86509498661265E-5i	+1.12137677621017E-1-7.04507550380427E-6i	+8.82921322280163E-3+1.03191025131049E-4i	+6.38270761378867E-2-1.08020013172955E-4i	-8.47913568751421E-4-2.15225233784826E-6i	+1.02238487844228E-1-7.91636989314985E-6i	+6.15834769172232E-3-9.38917570862856E-7i	+6.62815851004872E-4-6.55350284639689E-7i	-2.36829508336025E-3+2.26458523467056E-6i	-3.35356185429599E-4-2.70992844972952E-7i	+3.72739361630642E-3-1.62152449325060E-6i	+3.20405270984532E-4+2.46136482445044E-7i	+1.94904414477817E-3+1.24624727127087E-7i	-2.94689064608876E-5+2.17246228800840E-7i	+3.74116368772559E-3-1.48515519712273E-6i
16.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.23245652712435E-1+1.10910339854647E-2i	+3.75832091026465E-2+3.63566981755688E-3i	-5.15248577471302E-2+4.29867547874430E-3i	+3.02883885224863E-3+1.90506587274995E-3i	+1.22092953040805E-1+4.28404995273624E-3i	+1.12651107961209E-2-1.08313953956156E-3i	+8.16222905724129E-2+6.00540740484056E-3i	+9.70598498019476E-3+9.25137967014728E-5i	+1.05483796183389E-1-4.81615008462906E-3i	+5.86109525940011E-3+3.74533723908859E-4i	+8.45782581392389E-4+2.12536973549925E-4i	-2.52256548980528E-3+3.03840540702115E-4i	-7.30616906550581E-5+1.27535690253605E-4i	+3.55998748301796E-3+2.28357732278326E-4i	+7.40207135738983E-4-1.38880329667727E-4i	+1.86681324031369E-3+2.96089160635548E-4i	+3.57850263185750E-4+4.35165822708737E-5i	+4.76253494988224E-3-3.07001708542210E-4i
18.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.14902552113035E-1+6.28101081974402E-3i	+3.09398158296532E-2+2.16080732673735E-3i	-5.44010863878646E-2+3.56541768534637E-3i	-1.87678044261119E-3+1.30858608763303E-3i	+1.18936451873643E-1+2.78037848378887E-3i	+1.19946732555608E-2-4.32486305330154E-4i	+7.69197977599209E-2+4.94219900958989E-3i	+7.33654266705737E-3+3.04010011015766E-4i	+1.07322350851938E-1-1.82119292812397E-3i	+6.01219722879967E-3+2.22301647518723E-4i	+7.77440424174077E-4+1.36457860536067E-4i	-2.53945257842275E-3+2.47452871938886E-4i	-1.76808441400318E-4+8.79429917707646E-5i	+3.62070192661308E-3+1.53171922591368E-4i	+6.09838151242337E-4-6.22344763024174E-5i	+1.83744127607383E-3+2.29285477749638E-4i	+2.43239265892091E-4+4.26568517622332E-5i	+4.31398233058442E-3-1.11634551885883E-4i
20.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.09621032543033E-1+3.43837209664118E-3i	+2.66073300183058E-2+1.24272096454005E-3i	-5.72908327934756E-2+2.54690837006169E-3i	-5.11896868262559E-3+8.70950514648545E-4i	+1.16633804446803E-1+1.79665958159843E-3i	+1.17815015584648E-2-9.33844157677657E-5i	+7.31301087559028E-2+3.62455041752235E-3i	+5.22449922145695E-3+3.36535879455573E-4i	+1.07519366251641E-1-3.94569731305956E-4i	+6.09787404264042E-3+1.27531817440374E-4i	+7.31978900466942E-4+8.45922684096546E-5i	-2.50870650874751E-3+1.82983270940801E-4i	-2.38436747937175E-4+5.86531868654558E-5i	+3.65688936651374E-3+1.00975297931248E-4i	+5.17029002976333E-4-2.45403064788067E-5i	+1.85584080863946E-3+1.65778430460798E-4i	+1.58021659891185E-4+3.69922219679505E-5i	+4.06620992443755E-3-2.00143314392026E-5i
22.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.06696633009997E-1+1.98103434179738E-3i	+2.41931854913094E-2+7.39725552711677E-4i	-5.93313929512323E-2+1.75865543991842E-3i	-7.04208032901032E-3+5.91170570402623E-4i	+1.15209066065883E-1+1.22090665584811E-3i	+1.13415351452158E-2+5.50572920613269E-5i	+7.05534415140742E-2+2.60679848885007E-3i	+3.68788467087937E-3+2.98173303491553E-4i	+1.07043160384870E-1+1.57242628066682E-4i	+6.13758929736372E-3+7.67231750242757E-5i	+7.07147658454885E-4+5.47334035935363E-5i	-2.47374975909413E-3+1.34323182228632E-4i	-2.72376989892917E-4+4.02245006656009E-5i	+3.67734748095297E-3+6.92954875085672E-5i	+4.59785587971908E-4-8.13697004655944E-6i	+1.87917694693480E-3+1.20431439350155E-4i	+1.03918267385374E-4+3.02311844581081E-5i	+3.94234198555453E-3+1.52858133804064E-5i
24.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.04838166419806E-1+1.12929845327410E-3i	+2.26504545587606E-2+4.20906894984415E-4i	-6.08722278508776E-2+1.14944047649134E-3i	-8.34522435190808E-3+3.92065266432766E-4i	+1.14217916950271E-1+8.31627773308135E-4i	+1.08610573873704E-2+1.24104592238698E-4i	+6.86272116382090E-2+1.81616548131686E-3i	+2.48251170790195E-3+2.40888049505981E-4i	+1.06337274043396E-1+3.65786858983414E-4i	+6.15722203827122E-3+4.56929905323790E-5i	+6.91490577496897E-4+3.51467975337769E-5i	-2.44335521616172E-3+9.64546894034948E-5i	-2.94156799634799E-4+2.72371681404131E-5i	+3.69116164583144E-3+4.73438881416811E-5i	+4.19338305559409E-4-2.74932663508478E-7i	+1.89954996047741E-3+8.59371705580935E-5i	+6.51827021305775E-5+2.35707399242344E-5i	+3.86931500576888E-3+2.84425665724005E-5i
26.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.03674252818485E-1+6.37618000140293E-4i	+2.17146394219666E-2+2.26739677667158E-4i	-6.18996428264920E-2+7.20057161254394E-4i	-9.24992015211562E-3+2.51352957326176E-4i	+1.13541924773306E-1+5.69924045416784E-4i	+1.04459642766418E-2+1.52515951334233E-4i	+6.71538394957215E-2+1.22966235114126E-3i	+1.56520574141023E-3+1.85739197939974E-4i	+1.05633154399770E-1+4.13315079531788E-4i	+6.16624488493239E-3+2.69641406174734E-5i	+6.82630082353133E-4+2.29333238601122E-5i	-2.41817540621892E-3+6.94239403051556E-5i	-3.09036910699218E-4+1.81005379749841E-5i	+3.70065354348382E-3+3.22960421657757E-5i	+3.91706482434879E-4+3.19281748206447E-6i	+1.91323340617822E-3+6.01769338426756E-5i	+3.74627529120737E-5+1.78268710921112E-5i	+3.82595164741241E-3+3.10452382597386E-5i
28.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.02968063877095E-1+3.72156206999709E-4i	+2.10943466179025E-2+1.05934346946769E-4i	-6.27042642247693E-2+4.21024809599651E-4i	-9.78003718742892E-3+1.63768750007566E-4i	+1.13104167045994E-1+4.02000293154692E-4i	+1.00802108659268E-2+1.57232447707177E-4i	+6.62633362201795E-2+8.48414618199067E-4i	+9.41340777421187E-4+1.42470469727719E-4i	+1.04989485395185E-1+3.83729603691849E-4i	+6.16867632641156E-3+1.63432851698674E-5i	+6.75874019350332E-4+1.49747312754595E-5i	-2.40444730833570E-3+5.03178971337594E-5i	-3.17070341460511E-4+1.25105116346555E-5i	+3.70686899973467E-3+2.24956722773342E-5i	+3.72206485398086E-4+4.01931211979157E-6i	+1.92497629191702E-3+4.35303345464025E-5i	+1.94522179255909E-5+1.35927490463507E-5i	+3.79996316103951E-3+2.85644237225587E-5i
30.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.02481009071736E-1+2.04678979064110E-4i	+2.06844826468343E-2+2.31104706604999E-5i	-6.32730399235448E-2+2.01051768170419E-4i	-1.01810498896741E-2+9.78903539267208E-5i	+1.12784358449829E-1+2.77750247968766E-4i	+9.77953235116343E-3+1.54040215018171E-4i	+6.55376344206826E-2+5.55544214610930E-4i	+4.41092730037403E-4+1.04716594970187E-4i	+1.04413242512608E-1+3.28850442619993E-4i	+6.16883600035451E-3+9.37451592862625E-6i	+6.71682580465330E-4+9.57622818653949E-6i	-2.39264435583416E-3+3.60120046385027E-5i	-3.23229482494656E-4+8.29933114875521E-6i	+3.71178840623775E-3+1.51965911317887E-5i	+3.57630386381429E-4+4.06136692044933E-6i	+1.93261514423318E-3+3.05177940416474E-5i	+5.41953899549240E-6+1.00113282194399E-5i	+3.78214845131209E-3+2.43588052918670E-5i
32.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.02190521319245E-1+1.16194154694102E-4i	+2.04380513920840E-2-2.52126443398507E-5i	-6.36444512641315E-2+6.03800118224499E-5i	-1.04258845870620E-2+5.69699935646612E-5i	+1.12586128856099E-1+1.99332145848271E-4i	+9.56327030846404E-3+1.47654399366511E-4i	+6.50710986126944E-2+3.69276086411567E-4i	+1.08840781524743E-4+7.85312172939686E-5i	+1.03978630839672E-1+2.74042970285176E-4i	+6.16786151895597E-3+5.49891839413762E-6i	+6.69088883068699E-4+6.35374669674887E-6i	-2.38536292714845E-3+2.67726892806436E-5i	-3.26925719019458E-4+5.70857417139257E-6i	+3.71512064626034E-3+1.05656520685332E-5i	+3.48061069027256E-4+3.67717865489968E-6i	+1.93744272097337E-3+2.21541111874648E-5i	-3.70478226507971E-6+7.56288832333287E-6i	+3.77128329808861E-3+2.02359968179041E-5i
34.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01995262423658E-1+6.30649635286790E-5i	+2.02669650999603E-2-5.76395168951240E-5i	-6.39213935181369E-2-4.01641766846986E-5i	-1.05925621012372E-2+2.85107004854615E-5i	+1.12448004029179E-1+1.43410226491221E-4i	+9.39060553910303E-3+1.40289183074664E-4i	+6.47403335471854E-2+2.36227340966362E-4i	-1.37183191361823E-4+5.85220083258346E-5i	+1.03621513868127E-1+2.22943251736080E-4i	+6.16656433466833E-3+3.06205680866681E-6i	+6.67161710916572E-4+4.14848184638435E-6i	-2.38061316023442E-3+2.00720347832431E-5i	-3.29377072728624E-4+3.92604329690171E-6i	+3.71768121142150E-3+7.24923919250473E-6i	+3.40937123687599E-4+3.13720757506191E-6i	+1.94109250695177E-3+1.61558482251540E-5i	-1.03727137732327E-5+5.70902096809451E-6i	+3.76359269837284E-3+1.63763994122097E-5i
36.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01855496306516E-1+3.15073273366586E-5i	+2.01513434872751E-2-8.17592009420581E-5i	-6.41259868700152E-2-1.11917407577290E-4i	-1.07113028556341E-2+8.23734678569390E-6i	+1.12349570622076E-1+1.02624033221500E-4i	+9.25515000664582E-3+1.33136321861947E-4i	+6.44948841434455E-2+1.39552763165406E-4i	-3.23227810004212E-4+4.23979129851444E-5i	+1.03326979421982E-1+1.77909696507853E-4i	+6.16514995911894E-3+1.50331663361030E-6i	+6.65831593545242E-4+2.58900827054535E-6i	-2.37717467401865E-3+1.51364070440395E-5i	-3.31126109626435E-4+2.66280832693557E-6i	+3.71969680194825E-3+4.83166850754438E-6i	+3.35595865128828E-4+2.60452624678764E-6i	+1.94361558478363E-3+1.17533615447636E-5i	-1.53777147169614E-5+4.26893363362882E-6i	+3.75795657571305E-3+1.29286829787044E-5i
38.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01761598683982E-1+1.50203432112278E-5i	+2.00763778373476E-2-9.65434208192061E-5i	-6.42634340081841E-2-1.60956878274710E-4i	-1.07887571490209E-2-5.14991933690782E-6i	+1.12284795956117E-1+7.50440375696205E-5i	+9.15716972308281E-3+1.27299908722734E-4i	+6.43243379554577E-2+7.43559744794021E-5i	-4.53706342062234E-4+3.12269132728339E-5i	+1.03105575785145E-1+1.42415035421656E-4i	+6.16392802184278E-3+5.82822265932262E-7i	+6.64947135129932E-4+1.61683551320070E-6i	-2.37481543471660E-3+1.18004993736410E-5i	-3.32263318993359E-4+1.82854436068202E-6i	+3.72117779401336E-3+3.18132207805455E-6i	+3.31875476921215E-4+2.15540741946707E-6i	+1.94518683287880E-3+8.76111772785062E-6i	-1.88730854664645E-5+3.26586571711044E-6i	+3.75409024254500E-3+1.02049929070258E-5i
40.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01694868544003E-1+4.83034212847583E-6i	+2.00246250969073E-2-1.05502410581518E-4i	-6.43597995866912E-2-1.98460862527423E-4i	-1.08499265401136E-2-1.52703728555489E-5i	+1.12238189036604E-1+5.38981617785978E-5i	+9.07917554230543E-3+1.22303514335926E-4i	+6.41865594778469E-2+2.40154500882718E-5i	-5.55387431870231E-4+2.28567536760675E-5i	+1.02923109901525E-1+1.11491737942456E-4i	+6.16285828386591E-3-3.01754023877853E-8i	+6.64407133629042E-4+9.71811054096656E-7i	-2.37276165294621E-3+9.29781243260270E-6i	-3.33215332825230E-4+1.20047574961566E-6i	+3.72242787404459E-3+1.93793918604766E-6i	+3.29001408449804E-4+1.76851096021212E-6i	+1.94617691885815E-3+6.40013890719780E-6i	-2.15698734764639E-5+2.48211179938245E-6i	+3.75112872350484E-3+7.87161124617733E-6i
42.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01654730911625E-1-1.10287934597251E-6i	+1.99912021626206E-2-1.11420060857825E-4i	-6.44281212450455E-2-2.22692671362249E-4i	-1.08876687344271E-2-2.15846430693910E-5i	+1.12208889908569E-1+3.99103771138237E-5i	+9.02473412337388E-3+1.18558494352768E-4i	+6.41000836361943E-2-8.41927975239028E-6i	-6.22315336079073E-4+1.71345916205292E-5i	+1.02792073890110E-1+8.89661362738656E-5i	+6.16203723373595E-3-3.76850046962418E-7i	+6.64020718095578E-4+5.55619857886883E-7i	-2.37164544447591E-3+7.64050334524791E-6i	-3.33791685568317E-4+8.08704889080784E-7i	+3.72331043393691E-3+1.11034277122377E-6i	+3.27049832119054E-4+1.48626092140127E-6i	+1.94691452401902E-3+4.87699619046796E-6i	-2.33405260045139E-5+1.95653535543230E-6i	+3.74906881743582E-3+6.16300141028954E-6i
44.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01625955444423E-1-4.73117489187356E-6i	+1.99655079118042E-2-1.15236293147808E-4i	-6.44820203036864E-2-2.42231075420536E-4i	-1.09152761939715E-2-2.62675580351689E-5i	+1.12187650362901E-1+2.89319634357775E-5i	+8.98110732247753E-3+1.15400597499754E-4i	+6.40341593974666E-2-3.30759702918975E-5i	-6.75754196900342E-4+1.28424568780333E-5i	+1.02683196217070E-1+6.97180182584468E-5i	+6.16135884288089E-3-6.11058944702526E-7i	+6.63709364905394E-4+2.40541841305010E-7i	-2.37078039899043E-3+6.32194666078576E-6i	-3.34204083076808E-4+5.09239486293044E-7i	+3.72406528199057E-3+4.66312884254546E-7i	+3.25520509076506E-4+1.23549773716523E-6i	+1.94747822810284E-3+3.72431899960752E-6i	-2.47521580142740E-5+1.54857977829781E-6i	+3.74744122871214E-3+4.69917567953068E-6i
