10.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018509510-0.000099206i	-0.112632452+0.000457687i	+0.008519199+0.000197254i	+0.201224978+0.000721028i	+0.022767676+0.000003333i	+0.064362957+0.000840053i	+0.063346878-0.000458963i	-0.001964681+0.000167056i	-0.103513054+0.000195207i	+0.000576387-0.000002914i	-0.003756975-0.000000594i	+0.000291743+0.000007305i	+0.006144134-0.000003776i	+0.000754532+0.000000723i	+0.002341599+0.000002841i	+0.001972924-0.000012354i	-0.000087143+0.000007141i	-0.003852211+0.000019827i
11.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018463168-0.000056433i	-0.112628801+0.000445782i	+0.008556520+0.000164836i	+0.201213662+0.000745465i	+0.022786870-0.000011686i	+0.064408894+0.000803744i	+0.063207444-0.000329612i	-0.001913706+0.000121476i	-0.103428191+0.000111682i	+0.000570406-0.000001557i	-0.003754928-0.000001279i	+0.000298193+0.000005448i	+0.006141010-0.000002960i	+0.000756868+0.000000237i	+0.002348277+0.000001221i	+0.001954964-0.000008241i	-0.000079496+0.000005118i	-0.003835342+0.000014879i
12.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018435353-0.000030138i	-0.112628848+0.000438229i	+0.008584491+0.000140493i	+0.201220895+0.000753072i	+0.022797556-0.000019872i	+0.064437155+0.000781301i	+0.063115515-0.000242174i	-0.001876222+0.000087895i	-0.103357276+0.000041277i	+0.000566793-0.000000738i	-0.003753682-0.000001690i	+0.000303021+0.000004135i	+0.006140149-0.000002620i	+0.000758112-0.000000040i	+0.002352338+0.000000281i	+0.001942863-0.000005450i	-0.000073885+0.000003709i	-0.003821283+0.000010761i
13.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018419450-0.000014419i	-0.112629631+0.000433808i	+0.008604301+0.000122977i	+0.201233250+0.000752820i	+0.022802132-0.000023532i	+0.064451428+0.000769556i	+0.063057078-0.000185399i	-0.001850087+0.000064597i	-0.103301055-0.000013955i	+0.000564630-0.000000242i	-0.003752858-0.000001991i	+0.000306526+0.000003157i	+0.006140336-0.000002562i	+0.000758679-0.000000140i	+0.002354417-0.000000178i	+0.001935025-0.000003669i	-0.000070034+0.000002661i	-0.003810260+0.000007569i
14.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018410724-0.000005237i	-0.112631148+0.000430887i	+0.008618741+0.000109853i	+0.201246311+0.000750711i	+0.022804480-0.000025547i	+0.064459173+0.000762072i	+0.063023070-0.000150909i	-0.001832103+0.000048579i	-0.103257876-0.000057269i	+0.000563349+0.000000040i	-0.003752410-0.000002177i	+0.000309083+0.000002434i	+0.006140717-0.000002549i	+0.000758962-0.000000203i	+0.002355805-0.000000555i	+0.001930297-0.000002568i	-0.000067368+0.000001952i	-0.003801669+0.000005056i
15.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018406018+0.000000116i	-0.112632828+0.000429210i	+0.008628738+0.000100809i	+0.201259143+0.000746702i	+0.022804940-0.000025975i	+0.064461262+0.000759684i	+0.063002203-0.000128578i	-0.001819108+0.000036844i	-0.103224833-0.000090408i	+0.000562626+0.000000246i	-0.003752116-0.000002301i	+0.000310892+0.000001918i	+0.006141307-0.000002617i	+0.000759029-0.000000221i	+0.002356177-0.000000619i	+0.001927250-0.000001853i	-0.000065435+0.000001448i	-0.003795126+0.000003172i
16.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018403252+0.000003837i	-0.112634734+0.000428175i	+0.008635892+0.000094281i	+0.201271346+0.000741388i	+0.022804256-0.000025241i	+0.064459430+0.000761448i	+0.062987648-0.000111599i	-0.001809322+0.000028222i	-0.103199115-0.000116135i	+0.000562129+0.000000371i	-0.003751958-0.000002369i	+0.000312161+0.000001547i	+0.006142107-0.000002715i	+0.000758886-0.000000189i	+0.002355757-0.000000488i	+0.001924945-0.000001295i	-0.000064009+0.000001092i	-0.003790040+0.000001717i
17.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018401999+0.000005776i	-0.112636776+0.000427613i	+0.008641582+0.000089159i	+0.201281734+0.000737556i	+0.022803482-0.000024697i	+0.064457039+0.000762888i	+0.062981080-0.000102121i	-0.001802316+0.000021726i	-0.103178918-0.000137106i	+0.000561847+0.000000398i	-0.003751843-0.000002391i	+0.000313158+0.000001264i	+0.006142673-0.000002787i	+0.000758769-0.000000156i	+0.002355449-0.000000374i	+0.001923658-0.000000994i	-0.000062939+0.000000828i	-0.003785885+0.000000521i
18.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018401644+0.000006746i	-0.112638416+0.000427442i	+0.008645436+0.000085595i	+0.201289553+0.000734339i	+0.022802598-0.000024131i	+0.064453960+0.000764735i	+0.062978569-0.000097100i	-0.001797582+0.000017293i	-0.103164264-0.000152569i	+0.000561732+0.000000473i	-0.003751781-0.000002472i	+0.000313899+0.000001092i	+0.006143141-0.000002847i	+0.000758654-0.000000134i	+0.002355079-0.000000313i	+0.001923025-0.000000803i	-0.000062196+0.000000649i	-0.003782839-0.000000391i
19.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018401774+0.000007217i	-0.112639879+0.000427254i	+0.008647645+0.000083504i	+0.201294930+0.000732248i	+0.022801815-0.000023500i	+0.064451182+0.000766930i	+0.062977917-0.000094364i	-0.001794549+0.000014548i	-0.103155424-0.000162344i	+0.000561675+0.000000487i	-0.003751792-0.000002493i	+0.000314293+0.000000961i	+0.006143467-0.000002893i	+0.000758555-0.000000098i	+0.002354606-0.000000196i	+0.001922659-0.000000705i	-0.000061744+0.000000531i	-0.003780897-0.000000938i
20.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018402027+0.000007424i	-0.112641099+0.000427281i	+0.008649458+0.000081696i	+0.201299276+0.000730385i	+0.022801062-0.000022937i	+0.064448132+0.000769166i	+0.062978290-0.000092746i	-0.001792141+0.000012296i	-0.103147619-0.000170784i	+0.000561648+0.000000498i	-0.003751789-0.000002498i	+0.000314644+0.000000858i	+0.006143722-0.000002932i	+0.000758475-0.000000051i	+0.002354208-0.000000084i	+0.001922451-0.000000655i	-0.000061383+0.000000414i	-0.003779226-0.000001438i
21.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018402384+0.000007508i	-0.112642089+0.000427109i	+0.008650774+0.000080421i	+0.201302448+0.000729307i	+0.022800527-0.000022446i	+0.064445754+0.000771142i	+0.062979476-0.000092214i	-0.001790457+0.000010757i	-0.103141964-0.000177178i	+0.000561648+0.000000515i	-0.003751784-0.000002494i	+0.000314892+0.000000810i	+0.006143880-0.000002937i	+0.000758428-0.000000055i	+0.002353839+0.000000026i	+0.001922398-0.000000630i	-0.000061121+0.000000358i	-0.003777960-0.000001810i
22.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018402670+0.000007486i	-0.112643025+0.000427185i	+0.008651654+0.000079609i	+0.201305264+0.000728375i	+0.022799956-0.000022034i	+0.064443413+0.000772950i	+0.062980715-0.000091984i	-0.001789333+0.000009576i	-0.103138253-0.000181616i	+0.000561631+0.000000510i	-0.003751815-0.000002486i	+0.000315060+0.000000750i	+0.006143994-0.000002980i	+0.000758323-0.000000030i	+0.002353490+0.000000104i	+0.001922374-0.000000601i	-0.000060958+0.000000339i	-0.003777089-0.000002065i
23.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018402970+0.000007431i	-0.112643774+0.000427331i	+0.008652382+0.000078915i	+0.201307164+0.000727800i	+0.022799554-0.000021744i	+0.064441581+0.000774326i	+0.062982265-0.000092365i	-0.001788529+0.000008767i	-0.103135332-0.000185131i	+0.000561658+0.000000498i	-0.003751787-0.000002508i	+0.000315198+0.000000705i	+0.006144116-0.000002983i	+0.000758262-0.000000014i	+0.002353209+0.000000175i	+0.001922430-0.000000596i	-0.000060809+0.000000270i	-0.003776396-0.000002269i
24.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018403305+0.000007374i	-0.112644562+0.000427303i	+0.008652765+0.000078447i	+0.201308622+0.000727371i	+0.022799270-0.000021401i	+0.064439834+0.000775766i	+0.062983662-0.000092596i	-0.001787782+0.000008120i	-0.103133340-0.000187926i	+0.000561662+0.000000466i	-0.003751810-0.000002524i	+0.000315284+0.000000667i	+0.006144202-0.000002990i	+0.000758241-0.000000006i	+0.002352946+0.000000242i	+0.001922463-0.000000605i	-0.000060693+0.000000251i	-0.003775859-0.000002448i
25.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018403508+0.000007285i	-0.112645278+0.000427258i	+0.008653162+0.000078097i	+0.201309620+0.000727363i	+0.022798942-0.000021196i	+0.064438355+0.000776843i	+0.062984985-0.000093068i	-0.001787395+0.000007685i	-0.103131945-0.000190031i	+0.000561650+0.000000511i	-0.003751832-0.000002512i	+0.000315362+0.000000624i	+0.006144227-0.000002975i	+0.000758181-0.000000027i	+0.002352750+0.000000298i	+0.001922536-0.000000597i	-0.000060617+0.000000208i	-0.003775461-0.000002563i
26.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404256+0.000007199i	-0.112645887+0.000427236i	+0.008653362+0.000077872i	+0.201310888+0.000727288i	+0.022798861-0.000021010i	+0.064437187+0.000777802i	+0.062986639-0.000093483i	-0.001786978+0.000007346i	-0.103130922-0.000191528i	+0.000561685+0.000000498i	-0.003751846-0.000002512i	+0.000315415+0.000000638i	+0.006144235-0.000002958i	+0.000758125-0.000000009i	+0.002352582+0.000000375i	+0.001922634-0.000000607i	-0.000060572+0.000000222i	-0.003775167-0.000002626i
27.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404285+0.000007150i	-0.112646295+0.000427276i	+0.008653692+0.000077681i	+0.201311481+0.000727190i	+0.022798562-0.000020840i	+0.064436246+0.000778618i	+0.062987701-0.000093821i	-0.001786898+0.000007128i	-0.103130238-0.000192679i	+0.000561702+0.000000489i	-0.003751878-0.000002501i	+0.000315435+0.000000622i	+0.006144261-0.000002939i	+0.000758144-0.000000008i	+0.002352424+0.000000388i	+0.001922697-0.000000604i	-0.000060530+0.000000217i	-0.003774947-0.000002712i
28.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404361+0.000007044i	-0.112646661+0.000427550i	+0.008653825+0.000077530i	+0.201312125+0.000726998i	+0.022798479-0.000020773i	+0.064435267+0.000779185i	+0.062988503-0.000094158i	-0.001786800+0.000006935i	-0.103129839-0.000193385i	+0.000561720+0.000000505i	-0.003751859-0.000002499i	+0.000315480+0.000000610i	+0.006144265-0.000002987i	+0.000758101+0.000000022i	+0.002352288+0.000000418i	+0.001922746-0.000000637i	-0.000060500+0.000000184i	-0.003774765-0.000002758i
29.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404619+0.000007002i	-0.112646993+0.000427502i	+0.008653830+0.000077424i	+0.201312607+0.000727036i	+0.022798414-0.000020668i	+0.064434481+0.000779761i	+0.062989327-0.000094518i	-0.001786515+0.000006766i	-0.103129399-0.000194108i	+0.000561747+0.000000490i	-0.003751888-0.000002509i	+0.000315495+0.000000609i	+0.006144288-0.000002977i	+0.000758095+0.000000008i	+0.002352194+0.000000453i	+0.001922808-0.000000637i	-0.000060479+0.000000213i	-0.003774617-0.000002797i
30.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404675+0.000006976i	-0.112647515+0.000427325i	+0.008653980+0.000077374i	+0.201312979+0.000727331i	+0.022798353-0.000020537i	+0.064434020+0.000780245i	+0.062990150-0.000094792i	-0.001786571+0.000006677i	-0.103129470-0.000194787i	+0.000561736+0.000000493i	-0.003751872-0.000002493i	+0.000315528+0.000000608i	+0.006144280-0.000002950i	+0.000758108+0.000000027i	+0.002352121+0.000000448i	+0.001922839-0.000000618i	-0.000060460+0.000000170i	-0.003774535-0.000002872i
31.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404695+0.000006944i	-0.112647847+0.000427535i	+0.008654140+0.000077290i	+0.201313180+0.000727194i	+0.022798238-0.000020501i	+0.064433681+0.000780558i	+0.062990794-0.000095109i	-0.001786559+0.000006583i	-0.103129190-0.000195133i	+0.000561708+0.000000493i	-0.003751911-0.000002505i	+0.000315537+0.000000604i	+0.006144298-0.000002964i	+0.000758085+0.000000030i	+0.002352052+0.000000493i	+0.001922879-0.000000617i	-0.000060459+0.000000158i	-0.003774420-0.000002888i
32.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404749+0.000006890i	-0.112648069+0.000427546i	+0.008654198+0.000077290i	+0.201313283+0.000727212i	+0.022798249-0.000020470i	+0.064433410+0.000780804i	+0.062991259-0.000095280i	-0.001786556+0.000006556i	-0.103129185-0.000195359i	+0.000561745+0.000000464i	-0.003751892-0.000002513i	+0.000315559+0.000000597i	+0.006144276-0.000002971i	+0.000758081+0.000000033i	+0.002351986+0.000000488i	+0.001922904-0.000000655i	-0.000060449+0.000000147i	-0.003774381-0.000002905i
33.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404965+0.000006901i	-0.112648462+0.000427511i	+0.008654156+0.000077223i	+0.201313609+0.000727339i	+0.022798265-0.000020441i	+0.064433144+0.000781107i	+0.062991729-0.000095499i	-0.001786426+0.000006481i	-0.103129381-0.000195702i	+0.000561753+0.000000490i	-0.003751916-0.000002486i	+0.000315573+0.000000603i	+0.006144297-0.000002969i	+0.000758077+0.000000051i	+0.002351919+0.000000500i	+0.001922936-0.000000665i	-0.000060434+0.000000148i	-0.003774351-0.000002915i
34.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404903+0.000006869i	-0.112648789+0.000427575i	+0.008654193+0.000077186i	+0.201313798+0.000727366i	+0.022798264-0.000020400i	+0.064433161+0.000781306i	+0.062992314-0.000095653i	-0.001786408+0.000006426i	-0.103129452-0.000195806i	+0.000561751+0.000000492i	-0.003751920-0.000002502i	+0.000315554+0.000000600i	+0.006144284-0.000002966i	+0.000758040+0.000000032i	+0.002351890+0.000000517i	+0.001922983-0.000000664i	-0.000060427+0.000000139i	-0.003774330-0.000002919i
35.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404908+0.000006863i	-0.112649236+0.000427572i	+0.008654373+0.000077199i	+0.201314410+0.000727463i	+0.022798147-0.000020351i	+0.064432775+0.000781536i	+0.062992986-0.000095717i	-0.001786537+0.000006411i	-0.103129801-0.000195984i	+0.000561752+0.000000487i	-0.003751954-0.000002472i	+0.000315562+0.000000607i	+0.006144236-0.000002954i	+0.000758070+0.000000020i	+0.002351864+0.000000532i	+0.001923010-0.000000650i	-0.000060435+0.000000173i	-0.003774295-0.000002923i
36.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405039+0.000006837i	-0.112649515+0.000427605i	+0.008654313+0.000077137i	+0.201314638+0.000727444i	+0.022798311-0.000020321i	+0.064432977+0.000781592i	+0.062993314-0.000095924i	-0.001786478+0.000006426i	-0.103129896-0.000196098i	+0.000561779+0.000000483i	-0.003751975-0.000002510i	+0.000315532+0.000000597i	+0.006144269-0.000002965i	+0.000758062+0.000000021i	+0.002351879+0.000000516i	+0.001923021-0.000000670i	-0.000060430+0.000000167i	-0.003774267-0.000002944i
37.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405017+0.000006804i	-0.112649734+0.000427515i	+0.008654372+0.000077186i	+0.201314622+0.000727608i	+0.022798189-0.000020317i	+0.064432811+0.000781797i	+0.062993604-0.000095965i	-0.001786560+0.000006380i	-0.103130027-0.000196241i	+0.000561776+0.000000495i	-0.003751965-0.000002478i	+0.000315576+0.000000575i	+0.006144282-0.000002924i	+0.000758074+0.000000006i	+0.002351838+0.000000528i	+0.001923038-0.000000669i	-0.000060430+0.000000160i	-0.003774228-0.000002935i
38.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404959+0.000006836i	-0.112649987+0.000427522i	+0.008654535+0.000077136i	+0.201314749+0.000727683i	+0.022798181-0.000020311i	+0.064432705+0.000781922i	+0.062993879-0.000096050i	-0.001786694+0.000006364i	-0.103130107-0.000196394i	+0.000561773+0.000000502i	-0.003751950-0.000002457i	+0.000315584+0.000000572i	+0.006144281-0.000002965i	+0.000758065+0.000000019i	+0.002351803+0.000000540i	+0.001923081-0.000000678i	-0.000060435+0.000000187i	-0.003774225-0.000002921i
39.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404892+0.000006816i	-0.112650224+0.000427521i	+0.008654556+0.000077192i	+0.201315064+0.000727658i	+0.022798210-0.000020298i	+0.064432638+0.000782054i	+0.062994083-0.000096144i	-0.001786745+0.000006352i	-0.103130409-0.000196383i	+0.000561770+0.000000455i	-0.003751963-0.000002464i	+0.000315575+0.000000625i	+0.006144281-0.000002958i	+0.000758043+0.000000032i	+0.002351800+0.000000561i	+0.001923056-0.000000669i	-0.000060426+0.000000165i	-0.003774246-0.000002912i
40.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405521+0.000006851i	-0.112650640+0.000427265i	+0.008654705+0.000077190i	+0.201315903+0.000728029i	+0.022798226-0.000020253i	+0.064432459+0.000782255i	+0.062994970-0.000096158i	-0.001786733+0.000006345i	-0.103130641-0.000196562i	+0.000561780+0.000000477i	-0.003752003-0.000002472i	+0.000315599+0.000000598i	+0.006144273-0.000002940i	+0.000758066+0.000000028i	+0.002351780+0.000000533i	+0.001923095-0.000000674i	-0.000060429+0.000000156i	-0.003774230-0.000002963i
41.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405468+0.000006783i	-0.112650684+0.000427635i	+0.008654781+0.000077121i	+0.201315864+0.000727731i	+0.022798210-0.000020258i	+0.064432418+0.000782169i	+0.062995321-0.000096250i	-0.001786840+0.000006356i	-0.103130701-0.000196511i	+0.000561774+0.000000475i	-0.003751972-0.000002446i	+0.000315600+0.000000617i	+0.006144287-0.000002963i	+0.000758069+0.000000031i	+0.002351774+0.000000536i	+0.001923122-0.000000695i	-0.000060442+0.000000173i	-0.003774223-0.000002926i
42.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405480+0.000006759i	-0.112650756+0.000427659i	+0.008654933+0.000077125i	+0.201315796+0.000727656i	+0.022798121-0.000020262i	+0.064433065+0.000782185i	+0.062995451-0.000096312i	-0.001786934+0.000006368i	-0.103130633-0.000196396i	+0.000561778+0.000000484i	-0.003751999-0.000002478i	+0.000315596+0.000000578i	+0.006144277-0.000002978i	+0.000758063+0.000000033i	+0.002351778+0.000000571i	+0.001923131-0.000000693i	-0.000060416+0.000000159i	-0.003774243-0.000002939i
43.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018406165+0.000006783i	-0.112651103+0.000427492i	+0.008654882+0.000077124i	+0.201315993+0.000727903i	+0.022798390-0.000020276i	+0.064433488+0.000782363i	+0.062996391-0.000096339i	-0.001786616+0.000006322i	-0.103130565-0.000196573i	+0.000561801+0.000000487i	-0.003751978-0.000002482i	+0.000315583+0.000000600i	+0.006144281-0.000002956i	+0.000758091+0.000000037i	+0.002351793+0.000000558i	+0.001923144-0.000000707i	-0.000060399+0.000000188i	-0.003774217-0.000002948i
44.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405855+0.000006787i	-0.112651275+0.000427276i	+0.008654951+0.000077110i	+0.201316010+0.000728191i	+0.022798332-0.000020196i	+0.064433617+0.000782457i	+0.062996454-0.000096322i	-0.001786746+0.000006335i	-0.103130730-0.000196714i	+0.000561769+0.000000492i	-0.003752013-0.000002469i	+0.000315591+0.000000607i	+0.006144255-0.000002961i	+0.000758053+0.000000012i	+0.002351794+0.000000567i	+0.001923166-0.000000643i	-0.000060449+0.000000168i	-0.003774185-0.000002924i
45.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018405346+0.000006787i	-0.112651447+0.000427406i	+0.008655090+0.000077117i	+0.201315582+0.000728038i	+0.022798257-0.000020237i	+0.064433703+0.000782457i	+0.062996196-0.000096389i	-0.001786993+0.000006374i	-0.103130767-0.000196653i	+0.000561775+0.000000494i	-0.003752025-0.000002467i	+0.000315613+0.000000595i	+0.006144242-0.000002956i	+0.000758030+0.000000018i	+0.002351777+0.000000567i	+0.001923164-0.000000696i	-0.000060410+0.000000181i	-0.003774205-0.000002963i
46.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404671+0.000006768i	-0.112651492+0.000427638i	+0.008655147+0.000077117i	+0.201315025+0.000727927i	+0.022798173-0.000020235i	+0.064434090+0.000782314i	+0.062995826-0.000096414i	-0.001787268+0.000006373i	-0.103130776-0.000196519i	+0.000561756+0.000000477i	-0.003752001-0.000002461i	+0.000315579+0.000000581i	+0.006144229-0.000002947i	+0.000758036+0.000000033i	+0.002351802+0.000000551i	+0.001923155-0.000000687i	-0.000060453+0.000000173i	-0.003774187-0.000002955i
47.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404613+0.000006815i	-0.112651755+0.000427515i	+0.008655182+0.000077129i	+0.201315203+0.000728115i	+0.022798147-0.000020256i	+0.064433984+0.000782410i	+0.062995901-0.000096396i	-0.001787303+0.000006379i	-0.103130974-0.000196669i	+0.000561746+0.000000473i	-0.003752011-0.000002465i	+0.000315595+0.000000598i	+0.006144239-0.000002921i	+0.000758061+0.000000027i	+0.002351764+0.000000549i	+0.001923155-0.000000693i	-0.000060430+0.000000147i	-0.003774215-0.000002967i
48.00000	0.00000	0.00000	0.00000	0.00000	0.00000 +0.018404525+0.000006802i	-0.112651931+0.000427479i	+0.008655228+0.000077138i	+0.201315649+0.000728193i	+0.022798076-0.000020225i	+0.064433931+0.000782463i	+0.062996065-0.000096434i	-0.001787433+0.000006354i	-0.103131316-0.000196665i	+0.000561733+0.000000475i	-0.003752013-0.000002475i	+0.000315618+0.000000582i	+0.006144244-0.000002951i	+0.000758028+0.000000030i	+0.002351796+0.000000554i	+0.001923137-0.000000695i	-0.000060460+0.000000182i	-0.003774218-0.000002946i
