0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00775472759483E-1-2.94647385123372E-6i	+1.99603078363351E-2-1.34777657164100E-4i	-6.43829353988038E-2-2.99560895111484E-4i	-6.55551568437938E-3-2.63219445382413E-5i	+1.12117861378714E-1+3.02417272104093E-6i	+6.26302882475502E-3+7.49915623844328E-5i	+6.30118942227874E-2-1.04196214336504E-4i	+7.25650048007488E-4-2.22193209928739E-5i	+1.02020937812364E-1+4.00071742161468E-6i	+6.13661797496110E-3-8.64098273760010E-7i	+6.65920650938684E-4-1.07129334537637E-6i	-2.35913709922426E-3+2.29342830038601E-6i	-1.99913137772747E-4-4.09646519856066E-7i	+3.72642630454389E-3-1.67550697848180E-6i	+2.27040386359490E-4+4.01764584473596E-7i	+1.92390785246104E-3+4.10410915378009E-7i	+2.33646639277577E-5+1.07916349037244E-7i	+3.73335197892674E-3-7.23860026226668E-7i	3816006644.85320	263.44391	3816006615.07311	233.66435
1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00868862273594E-1-1.29751100728578E-5i	+1.99222248036675E-2-1.23893496289268E-4i	-6.43934764244228E-2-3.06313579743975E-4i	-6.59039462651654E-3-1.94843652907436E-5i	+1.12093444292411E-1+1.96397402966671E-5i	+6.27199646834706E-3+7.74690168636804E-5i	+6.29767257955572E-2-9.12943413747369E-5i	+7.25792477142177E-4-2.14207188267332E-5i	+1.01970399872720E-1+2.03990523223368E-5i	+6.13963812375252E-3-8.64391317647185E-7i	+6.64463058798948E-4-1.03464738947033E-6i	-2.35925634803547E-3+2.25387127381520E-6i	-2.01051699219296E-4-3.95296902991750E-7i	+3.72541001849851E-3-1.60643940550743E-6i	+2.27328466838459E-4+4.02326602815101E-7i	+1.92268769898655E-3+4.33070493229418E-7i	+2.34079039978526E-5+1.08413666641947E-7i	+3.73100293179551E-3-6.50201904339689E-7i	3816007068.98140	687.57193	3816007039.20361	657.79237
2.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00867475168986E-1-1.26341844832603E-5i	+1.99222064642087E-2-1.24504333301706E-4i	-6.43753206543425E-2-3.11554650287913E-4i	-6.59018633866490E-3-1.98386085571078E-5i	+1.12093062628604E-1+1.90026429058466E-5i	+6.26721474514262E-3+7.86040293958542E-5i	+6.29991560141500E-2-9.52259557111890E-5i	+7.22506984969953E-4-2.09605085067321E-5i	+1.01965729766203E-1+2.23508025646755E-5i	+6.13958178341417E-3-8.51408916835345E-7i	+6.64462502123707E-4-1.04529412230752E-6i	-2.35844662407205E-3+2.23868967743057E-6i	-2.01042184911550E-4-3.95012123033994E-7i	+3.72540462499706E-3-1.59467864589411E-6i	+2.27124445757316E-4+4.10316257597026E-7i	+1.92343349884218E-3+4.33484297564470E-7i	+2.32812522282087E-5+1.09951672455213E-7i	+3.73079967537957E-3-6.35192758987506E-7i	3816007227.44238	846.03273	3816007197.66321	816.25317
3.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00860761772801E-1-1.20816991637334E-5i	+1.99225160793300E-2-1.25165723679038E-4i	-6.43520381684295E-2-3.18599913073260E-4i	-6.58861296205173E-3-2.02455206014087E-5i	+1.12093108866848E-1+1.77271650036946E-5i	+6.26114605354651E-3+8.01291454300190E-5i	+6.30206996778855E-2-9.90963363461445E-5i	+7.18494227797870E-4-2.06258942934210E-5i	+1.01969065427958E-1+2.11388118201401E-5i	+6.13935448413582E-3-8.42171749119132E-7i	+6.64487481695631E-4-1.04478379972388E-6i	-2.35742306136134E-3+2.21541329029972E-6i	-2.00984318450472E-4-4.01193142039623E-7i	+3.72542114569862E-3-1.58565381641703E-6i	+2.26860405356286E-4+4.17606236020442E-7i	+1.92413834834438E-3+4.22936741840566E-7i	+2.31258014849215E-5+1.15427728087079E-7i	+3.73097092009186E-3-6.28484113682969E-7i	3816007407.29575	1025.88449	3816007377.51679	996.10493
4.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00845320286472E-1-9.52753420950867E-6i	+1.99243859772443E-2-1.25957903811765E-4i	-6.43346975172999E-2-3.23159751058629E-4i	-6.58523644108778E-3-2.11654746804160E-5i	+1.12093887283953E-1+1.62542850765154E-5i	+6.25672939101000E-3+8.10789721195557E-5i	+6.30366795527322E-2-1.02266472492492E-4i	+7.15264012598886E-4-2.01919805432655E-5i	+1.01977366044834E-1+1.85875560100176E-5i	+6.13883482715374E-3-8.31789376029407E-7i	+6.64558739075712E-4-1.03775698374083E-6i	-2.35669639682013E-3+2.20544237938043E-6i	-2.00877041199537E-4-4.02789517761726E-7i	+3.72546101580192E-3-1.58333617722095E-6i	+2.26679358371970E-4+4.12591600982616E-7i	+1.92466661443784E-3+4.21816626643891E-7i	+2.30003252294708E-5+1.19290759994825E-7i	+3.73136057898494E-3-6.30041315037286E-7i	3816007494.28525	1112.87435	3816007464.50609	1083.09479
5.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00825400125004E-1-6.12483491388906E-6i	+1.99279490739572E-2-1.26996369830138E-4i	-6.43208614358603E-2-3.26338716883993E-4i	-6.58043896264891E-3-2.21988834426977E-5i	+1.12095548380967E-1+1.46745258402032E-5i	+6.25275895344483E-3+8.16698831377098E-5i	+6.30477680609485E-2-1.04454771279206E-4i	+7.12783550486771E-4-1.99617096259486E-5i	+1.01992127537379E-1+1.40639079769991E-5i	+6.13817143508191E-3-8.11389585275968E-7i	+6.64688471467655E-4-1.03807760977095E-6i	-2.35613861807748E-3+2.19099876422221E-6i	-2.00714196344904E-4-4.04356087550890E-7i	+3.72552802569910E-3-1.55836881619743E-6i	+2.26511570001393E-4+4.19882887231814E-7i	+1.92502394572562E-3+4.24458711082915E-7i	+2.29070603145179E-5+1.16681799242229E-7i	+3.73201620072930E-3-6.23813204455903E-7i	3816007742.83881	1361.42881	3816007713.06092	1331.64925
6.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00799368046672E-1-1.57612284381911E-6i	+1.99331740895447E-2-1.28461701527850E-4i	-6.43155465715526E-2-3.26252678865105E-4i	-6.57334180413423E-3-2.35685793397661E-5i	+1.12097724244940E-1+1.29145449188493E-5i	+6.25148199551051E-3+8.14126437811765E-5i	+6.30512975606382E-2-1.05568311082894E-4i	+7.10784337427087E-4-1.98671824641050E-5i	+1.02009255363045E-1+8.84218039361831E-6i	+6.13731436414435E-3-7.90126863420561E-7i	+6.64890275338060E-4-1.04212670192677E-6i	-2.35596815968527E-3+2.18920816856445E-6i	-2.00477581659702E-4-4.09828614047407E-7i	+3.72561356884665E-3-1.54794714760488E-6i	+2.26455464457529E-4+4.23112984407011E-7i	+1.92513437298480E-3+4.27112193342788E-7i	+2.28258500048541E-5+1.14636795128998E-7i	+3.73274446904538E-3-6.20029707841079E-7i	3816007875.04571	1493.63327	3816007845.26841	1463.85371
7.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00776776815060E-1+1.96768997251617E-6i	+1.99385747169406E-2-1.29733068716729E-4i	-6.43197540809993E-2-3.23962282849289E-4i	-6.56778468319810E-3-2.46922817629284E-5i	+1.12099752255407E-1+1.14290291801052E-5i	+6.25159446497749E-3+8.08071588892464E-5i	+6.30489922436016E-2-1.05363437534560E-4i	+7.10417587473321E-4-1.98955657783833E-5i	+1.02022385295466E-1+4.75035993011805E-6i	+6.13657922169054E-3-7.72779588405763E-7i	+6.65102841579178E-4-1.04019294909740E-6i	-2.35620096434718E-3+2.18936382164166E-6i	-2.00303063040229E-4-4.09766643339564E-7i	+3.72569723024851E-3-1.53889448861872E-6i	+2.26473800939973E-4+4.22985186083111E-7i	+1.92505374161619E-3+4.29154134991316E-7i	+2.28089858009763E-5+1.19178307507891E-7i	+3.73331259917459E-3-6.23405101869733E-7i	3816008014.63249	1633.21971	3816007984.85235	1603.44015
8.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00756445361680E-1+5.04298942155606E-6i	+1.99441466093328E-2-1.31145225835703E-4i	-6.43307012758655E-2-3.19377736640503E-4i	-6.56216134362083E-3-2.57285901758380E-5i	+1.12102194173547E-1+9.90494307618958E-6i	+6.25297158507388E-3+7.96696347197200E-5i	+6.30411031679063E-2-1.04378314056335E-4i	+7.11377498554588E-4-2.01396267486841E-5i	+1.02032428721034E-1+1.77344440519430E-6i	+6.13592181168315E-3-7.73031648298206E-7i	+6.65314301328555E-4-1.03973256930866E-6i	-2.35672609852073E-3+2.19184559008779E-6i	-2.00116753718758E-4-4.14065710459994E-7i	+3.72578746690963E-3-1.53165539387352E-6i	+2.26540837128679E-4+4.25694739947718E-7i	+1.92479840282207E-3+4.32222807016204E-7i	+2.28329358486195E-5+1.19831606843892E-7i	+3.73373534627474E-3-6.21041449527960E-7i	3816008101.53955	1720.12569	3816008071.76019	1690.34613
9.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00748730015067E-1+5.63866519773868E-6i	+1.99472713487801E-2-1.31772091550146E-4i	-6.43384209489011E-2-3.16544050210883E-4i	-6.55946738300381E-3-2.62019323695817E-5i	+1.12103866922901E-1+9.03366948349216E-6i	+6.25390876587110E-3+7.90711918644985E-5i	+6.30333989508089E-2-1.03292054743892E-4i	+7.12417042551865E-4-2.03118098215732E-5i	+1.02037785769420E-1+1.04037702006398E-7i	+6.13568261851290E-3-7.60989623274393E-7i	+6.65427447131475E-4-1.03464938534007E-6i	-2.35708176519417E-3+2.19649024416296E-6i	-2.00025728332413E-4-4.14150347492943E-7i	+3.72585300431547E-3-1.52513259601920E-6i	+2.26582120181987E-4+4.21798762349109E-7i	+1.92453973385315E-3+4.36365997298586E-7i	+2.28766469673987E-5+1.18207452238783E-7i	+3.73396510612244E-3-6.11785533105793E-7i	3816008182.74313	1801.32741	3816008152.96294	1771.54785
