0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.00904357237519E-1+2.76967761806724E-6i	+1.99657000425498E-2-1.32496781127774E-4i	-6.43960936884338E-2-3.02809268215696E-4i	-6.51629556290848E-3-2.71661171221495E-5i	+1.12207074043723E-1+9.52922972297746E-6i	+6.30615041660661E-3+7.41861233905735E-5i	+6.31470489267321E-2-1.04018332257107E-4i	+6.75579966340262E-4-2.33580894137949E-5i	+1.02093250972719E-1+6.50103973352575E-6i	+6.14114627931688E-3-8.91169654541076E-7i	+6.66137030522345E-4-7.28553344663634E-7i	-2.35969471965938E-3+1.42139772429576E-6i	-1.98734730563234E-4-4.49973094703673E-7i	+3.72919162506053E-3+1.63524741098249E-7i	+2.28490059671845E-4+4.86621519049181E-7i	+1.92809652821783E-3+5.15020030919292E-7i	+2.15929068314353E-5+9.04082341610159E-8i	+3.73574441592994E-3+5.79739206216566E-7i	3816867591.47302	2977.57802	3816867561.68990	2947.79847
10.00000	-5.00000	0.00000	0.00000	0.00000	0.00000	+2.01355595381418E-1-1.17469928704953E-4i	+1.97917662076057E-2-7.31078187268713E-5i	-6.41323195621221E-2-3.88839387904865E-4i	-6.65155006227104E-3+7.20698857257261E-6i	+1.12174340537542E-1+2.34138357074042E-5i	+6.23627694881576E-3+9.71049683111645E-5i	+6.34722468334667E-2-1.87224713134246E-4i	+5.63499696538559E-4+1.46343539374336E-5i	+1.02207427320418E-1-4.65047381817539E-5i	+6.15786249378077E-3-1.51976428860434E-6i	+6.58833412358488E-4-4.09266818955577E-7i	-2.34713561398614E-3+9.00671408244141E-7i	-2.03663249304457E-4-2.85675667654720E-7i	+3.72804951393332E-3+1.39564517925766E-7i	+2.25153444345659E-4+6.19843120190396E-7i	+1.94002403121927E-3+1.05840210968715E-7i	+1.68724473066627E-5+2.91499950630105E-7i	+3.74172980904604E-3+2.71832477914046E-7i	3816867768.14971	3154.24211	3816867738.36922	3124.46255
10.00000	-4.00000	0.00000	0.00000	0.00000	0.00000	+2.01239389993090E-1-8.42012292060759E-5i	+1.98621131010914E-2-9.56651632347798E-5i	-6.42357037731078E-2-3.51915487592153E-4i	-6.62179324130792E-3-9.51608769071286E-7i	+1.12175297229690E-1+2.40993011113440E-5i	+6.26263196467004E-3+8.77637116771358E-5i	+6.33964460785737E-2-1.65897941891464E-4i	+6.07565821509197E-4+3.09915778082906E-7i	+1.02151024579355E-1-2.28529376137698E-5i	+6.15320970099901E-3-1.24871158795138E-6i	+6.61889350338427E-4-5.80394600544905E-7i	-2.35231806322010E-3+1.18711371662716E-6i	-2.02490774825011E-4-3.48858552241898E-7i	+3.72800139334279E-3+1.65692347874520E-7i	+2.26462601020625E-4+5.51358713163347E-7i	+1.93701383112100E-3+2.79731393042095E-7i	+1.88053371633525E-5+1.86821965824139E-7i	+3.73875762038868E-3+4.45400495694492E-7i	3816867853.88912	3239.97368	3816867824.10726	3210.19412
10.00000	-3.00000	0.00000	0.00000	0.00000	0.00000	+2.01140921288823E-1-5.87043858041015E-5i	+1.99010369268952E-2-1.08114974246371E-4i	-6.42735378452912E-2-3.40457413020473E-4i	-6.59798152593876E-3-6.91355061815995E-6i	+1.12180653074476E-1+2.27230332344591E-5i	+6.27098481183012E-3+8.52103089567850E-5i	+6.33496970486894E-2-1.53118567148524E-4i	+6.27535493793120E-4-6.25840187970416E-6i	+1.02146305311505E-1-1.87287613863725E-5i	+6.14954663885890E-3-1.10353180870127E-6i	+6.63515515229115E-4-6.53570332332313E-7i	-2.35412634928313E-3+1.27446428161375E-6i	-2.01608927549021E-4-3.80745811820537E-7i	+3.72817656742490E-3+1.71195916966545E-7i	+2.26872805706458E-4+5.32810419637472E-7i	+1.93522045889323E-3+3.59950894739486E-7i	+1.96517580383142E-5+1.40967365241929E-7i	+3.73839198964443E-3+4.86800051861771E-7i	3816867918.82209	3304.90151	3816867889.04023	3275.12195
10.00000	-2.00000	0.00000	0.00000	0.00000	0.00000	+2.01090946487108E-1-4.53359505102276E-5i	+1.99199526889732E-2-1.14377553560260E-4i	-6.43095510322382E-2-3.27643102277761E-4i	-6.58700285303139E-3-9.73449237227452E-6i	+1.12183559383952E-1+2.17775572044292E-5i	+6.27956974014669E-3+8.21830799479201E-5i	+6.33269673014864E-2-1.47403063704627E-4i	+6.38322552803781E-4-9.42116200065188E-6i	+1.02130797619543E-1-1.16999354135934E-5i	+6.14769819605221E-3-1.03635294015585E-6i	+6.64305219335360E-4-6.79663145829377E-7i	-2.35585003446148E-3+1.33477678301246E-6i	-2.01202449720100E-4-3.97492136282982E-7i	+3.72827534261575E-3+1.75503931068253E-7i	+2.27287394355395E-4+5.18302322429196E-7i	+1.93436550049135E-3+3.97298020092649E-7i	+2.01070025216263E-5+1.27588284405869E-7i	+3.73759903282041E-3+5.24229476123842E-7i	3816867991.97513	3378.05017	3816867962.19388	3348.27061
10.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	+2.01030219718269E-1-3.02079079296106E-5i	+1.99352210953494E-2-1.19632634561454E-4i	-6.43281606960255E-2-3.21906864549357E-4i	-6.57263438379728E-3-1.31080854384315E-5i	+1.12187419511344E-1+2.02173397771787E-5i	+6.28312918246597E-3+8.12793201541374E-5i	+6.33025101423107E-2-1.41208617576541E-4i	+6.45143904275928E-4-1.15916314423235E-5i	+1.02133799460015E-1-1.09140632967069E-5i	+6.14554096427527E-3-9.79187320016316E-7i	+6.64917348186910E-4-7.02114294669551E-7i	-2.35671030000199E-3+1.35755253468088E-6i	-2.00696193798527E-4-4.10881344513772E-7i	+3.72841860706351E-3+1.76674185739514E-7i	+2.27452560863500E-4+5.07976699056555E-7i	+1.93347015100481E-3+4.27704743896656E-7i	+2.03856231494660E-5+1.14156821482238E-7i	+3.73766936700305E-3+5.33727464220848E-7i	3816868064.96287	3451.03106	3816868035.18206	3421.25150
10.00000	0.00000	0.00000	0.00000	0.00000	0.00000	+2.01024147200151E-1-2.86188388271580E-5i	+1.99391706476101E-2-1.20166099110846E-4i	-6.43373088648028E-2-3.19001327761182E-4i	-6.57377791418836E-3-1.29138268019685E-5i	+1.12188832124271E-1+2.03066958814485E-5i	+6.28527394958637E-3+8.03877584119854E-5i	+6.32941934308596E-2-1.39092387317400E-4i	+6.49081517224320E-4-1.22345017367754E-5i	+1.02124570655305E-1-7.65040932942650E-6i	+6.14530757950695E-3-9.62270135165920E-7i	+6.65071420292160E-4-7.04487320887022E-7i	-2.35712545466553E-3+1.38009007481303E-6i	-2.00724766693588E-4-4.11217173921934E-7i	+3.72846370834625E-3+1.74101641053803E-7i	+2.27556941997601E-4+5.05038671275120E-7i	+1.93315709674467E-3+4.40678436843376E-7i	+2.05418189036189E-5+1.15155518938044E-7i	+3.73722914150090E-3+5.53643186006375E-7i	3816868157.32896	3543.38963	3816868127.54731	3513.61008
10.00000	1.00000	0.00000	0.00000	0.00000	0.00000	+2.00994654996577E-1-2.10227482368583E-5i	+1.99448831779046E-2-1.22240596298034E-4i	-6.43492240768805E-2-3.14591597191291E-4i	-6.56974483039328E-3-1.38877001004363E-5i	+1.12190295538242E-1+1.96772643662319E-5i	+6.28704814360959E-3+7.95840411275114E-5i	+6.32867441960502E-2-1.37387080372566E-4i	+6.51766209693944E-4-1.24665349972752E-5i	+1.02122994960666E-1-5.82133572556722E-6i	+6.14426721208780E-3-9.35654182597380E-7i	+6.65304235274507E-4-7.07108689555777E-7i	-2.35768387789348E-3+1.39168694148244E-6i	-2.00575790458073E-4-4.16409236748242E-7i	+3.72851989997647E-3+1.79913283100582E-7i	+2.27648605166879E-4+5.05031652385840E-7i	+1.93288521623792E-3+4.48628035545563E-7i	+2.06440551893795E-5+1.11726324112586E-7i	+3.73712343500931E-3+5.65806148684050E-7i	3816868233.50326	3619.55820	3816868203.72179	3589.77864
10.00000	2.00000	0.00000	0.00000	0.00000	0.00000	+2.00981591742933E-1-1.73999396000153E-5i	+1.99470940518074E-2-1.22872805406163E-4i	-6.43544324317313E-2-3.12042029189028E-4i	-6.57073885687518E-3-1.37592743232937E-5i	+1.12190811799129E-1+1.96517322475136E-5i	+6.28764086981345E-3+7.90588237513348E-5i	+6.32856327838702E-2-1.37357740407383E-4i	+6.52704494842227E-4-1.20228036186734E-5i	+1.02120859936112E-1-4.09392468717505E-6i	+6.14380158850597E-3-9.35778477765946E-7i	+6.65393480956850E-4-7.08189715799600E-7i	-2.35794616710445E-3+1.39630315426581E-6i	-2.00612288485813E-4-4.18194856130517E-7i	+3.72854170132027E-3+1.78113325688850E-7i	+2.27685328300853E-4+4.96860881871813E-7i	+1.93285252628982E-3+4.51171705880416E-7i	+2.06795533881286E-5+1.13566224877983E-7i	+3.73699991683635E-3+5.70622764478874E-7i	3816868300.61742	3686.66706	3816868270.83696	3656.88750
10.00000	3.00000	0.00000	0.00000	0.00000	0.00000	+2.00970726501462E-1-1.44034436661333E-5i	+1.99488711731414E-2-1.23201416314046E-4i	-6.43578438069105E-2-3.10176494023987E-4i	-6.57384216767532E-3-1.32285534715543E-5i	+1.12190937743944E-1+1.97289994895929E-5i	+6.28713632786518E-3+7.86712237071164E-5i	+6.32873587355606E-2-1.38009758470044E-4i	+6.53517327100405E-4-1.11609917315132E-5i	+1.02119665522474E-1-2.80127538639806E-6i	+6.14341869064405E-3-9.24481430110634E-7i	+6.65463394910948E-4-7.09871416689288E-7i	-2.35811796309974E-3+1.40424493279866E-6i	-2.00712658683221E-4-4.16995750397930E-7i	+3.72854429324756E-3+1.81573976066227E-7i	+2.27678675746100E-4+4.95452214010565E-7i	+1.93289711206693E-3+4.59410623308454E-7i	+2.07011852389735E-5+1.12283625228335E-7i	+3.73691767121355E-3+5.69751124245109E-7i	3816868400.61768	3786.65927	3816868370.83581	3756.87971
